x y
-0.2953427742  0.6431564656
-0.4012770565  1.5798978696
-0.4961786719  1.3697908240
-0.1554820397  1.4240481675
-0.5074909275  1.1398161406
-0.9345391637  1.6768581532
-0.2530385387  0.4022613825
-0.4009954230  1.3909527610
-0.1005998528  0.2065560441
-0.3914297336  0.6924062348
-0.4487720769  1.1250255868
-0.5368444172  1.4239663687
-0.2511294282  0.9882467234
-0.5160533816  1.2960945298
-0.4493561759  1.3389741509
-0.2016228458  0.5692568333
-0.0038553168  0.3445887426
 0.2110063156  0.0603200287
-0.4773109189  1.4957940198
-0.4629604061  1.1872386198
-0.2771571832  0.0081741840
-0.5625774198  1.4145388362
-0.2338565750  1.0844690315
-0.5009366699  1.0601688119
-0.2765087067  1.1028451642
-1.0208297766  1.7367629081
-0.0067226922  0.0788191831
-0.5048484526  0.9481194244
 0.2688519630  0.0038911662
-0.4573187746  1.6850785977
-0.1578065014  1.4717756210
-0.3276420695  1.0632207356
-0.5565278779  1.3675981637
-0.2795243617  1.0065088278
-0.4744659975  1.1937644328
-0.2773878067  1.4827878591
-0.3592332582  1.4572004128
-0.3982456192  1.0548810549
-0.9140568865  2.0653668097
-0.0178724238  1.6053481502
-0.5146586300  1.4056365898
-0.4764361923  1.2436580266
-0.3635681225  1.0973614446
-0.3788092705  0.9962489146
-0.3651874093  1.2956330637
-0.4376496863  1.4364171040
-0.4927838017  1.6027651471
 0.2259430288  0.2332500095
-0.5972976084  1.5869471924
-0.5133551367  1.3285426881
-0.4651464163  1.5827903679
-0.4611916860  0.7118915499
-0.3280039130  1.1327718293
-0.4278907515  0.8900855267
-0.3977727759  1.1427647746
-0.4350113873  1.2353011403
-0.1144486995  1.4106928962
-0.2125411182  1.2971912890
-0.4224192263  1.1811859341
-0.3060221297  0.8035936648
-0.5154822034  1.0968057698
-0.3578027665  0.9093420384
-0.4037882294  1.2950830593
-0.4745897628  1.0722866695
-0.4836747846  1.6198756085
-0.4484020303  1.0869290240
-0.4548707713  1.5592361217
-0.3407937932  1.3207277266
-0.5833911713  1.2592114932
-0.4347309652  1.1224452563
-0.4368941062  1.7352794481
-0.1110147488  1.1229363730
-0.0814672058 -0.1079053973
-0.3437422686  1.7386695932
-0.3896207469  1.3255772319
-0.4774358573  1.2589005568
 0.0617431524  0.1303337685
-0.4545399850  1.1826713867
-0.4133624088  1.3020710537
-0.5287291507  1.3960946852
-0.4743873386  1.3504806138
-0.4536695386  1.2115476812
-0.0501248941 -0.0936649582
 0.0632678342  0.0666985504
-0.2133675904  0.9983029401
 0.3440382006  0.5402042998
-0.3985621688  1.4813422849
-0.4529956903  1.4868695107
-0.0090707823  0.0979510710
-0.4896310473  1.1962591105
-0.3804466196  0.8671727512
-0.1298269071  0.2513948500
-0.4257137469  1.3286853370
-0.3123067572  0.4984484032
 0.2009846696  0.2509076997
-0.0819880890  0.3556430502
-0.5926733308  1.2869053530
-0.4426101461  1.5160194668
 0.1487328520  0.5310955469
-0.4689341204  1.1693804953
-0.3355501820  0.5726392970
-0.2993028417  1.0872843915
-0.1066535965  0.7658175153
-0.5095116515  1.3072606421
-0.9554196347  2.0618519066
-0.0955442143  0.9629372884
-0.4407375997  1.3875144011
-0.0659867757  0.0955180423
-0.4561079745  0.8690556187
-0.5667504619  1.0589571788
-0.3555990291  1.5640028745
-0.4534158053  1.3982699471
-0.4977668718  1.4388902778
-0.7129526862  1.6918944800
-0.1302202408  0.4276483712
-0.6112995917  1.2657138106
-0.4038274382  1.4237372500
-0.5180052519  1.1053398398
-0.6973853075  1.4002788896
-0.4002381313  1.5692217043
-0.4893341639  1.1055101848
-0.4397897857  1.6892200373
-0.5145419275  1.2816468579
-0.2215411812  0.8808135923
-0.3216766021  0.8424220034
-0.4422060589  1.0019067040
-0.4554736401  1.2552242475
-0.4371268901  0.9716005202
-0.4962167152  1.5236424317
-0.4593820946  1.3130019865
-0.0313356588  0.6927588182
-0.2729237291  1.3102896238
-0.3419924368  1.6840370375
-0.6397845922  1.3753709380
-0.2708033261  0.6041180062
-0.6068137035  1.4342654306
-0.2636677873  0.8949802909
-0.5258092923  1.5217263373
-0.3450209296  1.0224696128
-0.5611434317  1.2743887956
 0.2598552953  0.3040594662
-0.3117660227  0.8969669019
 0.0189398768  1.1707016558
-0.5741599137  1.1199813073
-0.4030774943  1.2335544927
-0.4992670098  1.0115281539
-0.4194304166  1.2565493822
-0.6391942781  1.3432115902
-0.2815713339  1.0635960333
-0.3887194093  1.1885347699
-0.4268050309  1.2833012287
-0.3667545163  1.3934523551
-0.3258450469  1.2033049161
-0.5246841263  1.8233633591
-0.2764450499  0.9589459325
-0.7251568353  1.6561077890
-0.0964353537  1.5115090383
 0.0659402539  0.3044905278
-0.2606735544  1.2046082893
-0.3584626338  1.3866772840
-0.4548549249  1.4958910797
-0.4550195647  0.9047155453
-0.4695815662  1.1710825774
-0.3396605150  1.1616075469
-0.5667500987  1.5537738327
-0.3525958530  0.9906495883
-0.5093044063  1.1932637730
-0.4951124917  1.2424171844
-0.3586974641  1.1661043448
-0.0433617557  1.1088017241
 0.1237685242  0.6477740503
-0.4529738739  1.5294046861
-0.5434333697  1.3906525472
-0.4367319548  1.2335291273
-0.3289310007  1.1614877911
-0.2342916615  1.0482475318
-0.4079891108  1.6733250833
-0.4378326363  1.4437478745
-0.4223637999  1.1119678372
-0.3072668177  0.6584883813
-0.2021188828  0.5663196215
-0.4787764177  1.7492569362
-0.5192245520  1.2539676634
-0.5098483153  1.1572451605
-0.2940646435  1.0286932284
-0.4038018018  0.9537596917
-0.4123462726  0.9575594019
-0.3873546691  1.2090590341
-0.2281655998  0.2734642726
-0.1977595450  0.6781540380
-0.5881083486  1.4131488247
-0.3568125229  1.0160718167
-0.8210933922  2.0409067933
-0.4136174253  1.3774519630
-0.2139789129  0.5898379431
 0.0983971145  0.5419534745
-0.2906128568  0.8381561848
-0.3385947446  0.6992305029
-0.4726230413  1.1456314153
-0.5183510273  1.4533336318
-0.6353513269  1.4946693176
-0.1134918184  0.2704459080
-0.6711158982  2.1285898770
-0.3440943422  1.3745100600
-0.2392035169  0.9617532142
-0.1862531873  0.6610550849
-0.5813428891  1.5378442708
-0.3572971232  1.1619067921
-0.4201324679  1.1498654530
-0.3834932301  0.8932622859
-0.0478873665  0.4356851379
-0.5929141381  1.2730244338
-0.4418751826  1.0135534305
-0.3940475192  1.0211065684
-0.5098984547  1.5490400651
-0.4424459819  1.2991148836
-0.7908558150  2.0183717415
-0.3662840134  1.1037353227
-0.0194284948  0.3716219272
-0.2127756014  0.9488529062
-0.2668866478  0.2676409823
-0.1558505154  0.8407958988
 0.0935839980 -0.0301183563
-0.2082032642  0.9979540041
-0.5675592763  1.4987928353
-0.2055604419  0.9373674175
-0.2838793093  1.9222270566
-0.0262178667  1.3350364406
-0.5141911418  1.1636681538
 0.2339268527 -0.0074464822
-0.4458035087  1.4032235037
 0.1964578646  0.1795517912
-0.5731166686  1.3802836181
-0.4623529911  1.5664492775
 0.2047488943  0.1655410767
-0.3845650380  0.9189734305
-0.5930859766  1.8347194565
-0.7807082090  1.2171152955
-0.6709451210  1.5502528197
-0.2412986857  1.4009867299
-0.0086316192  0.8342935124
-0.4949779313  1.4097979133
-0.4612553017  1.5522056957
-0.4675954106  1.6775704559
-0.3962061436  1.0041493419
-0.4203970855  0.8789811234
-0.5510210184  1.2811243094
-0.4571863041  1.3846401008
-0.4400820445  1.0782392538
-0.2961989767  0.7589118924
-0.4260590603  1.5150521444
-0.4894126889  1.4754532602
-0.4136419902  1.2720041462
-0.5483080639  1.4518017813
-0.4420734585  1.4191954809
-0.4153958600  1.3457069213
-0.4638311956  1.2653132026
-0.3054686501  0.6541765419
-0.3687869897  1.3772151563
-0.3224704783  1.1044529673
-0.4262815639  0.7069736762
-0.4158785477  1.5954080313
-0.7046751956  1.7169460750
-0.5569869866  1.7054189312
-0.2549151927  1.0743775376
-0.3609819212  1.9062218734
-0.1391705376  1.0565618519
-0.2051352475  1.0646451448
-0.2841935223  0.5177235948
-0.5374071248  1.4943076837
-0.4512672481  1.3973489662
-0.4777580557  1.3947492807
-0.7686763130  1.3952040394
-0.6519101308  1.3830789538
-0.3428140219  1.5920212277
-0.5789715408  1.9077605909
 0.3162996507  0.3087777737
-0.3712512224  1.4286530453
-0.3238685194  0.5865873047
-0.0283320616  1.4577305482
-0.5185381800  1.2323352771
-0.0173019455 -0.0163737129
-0.3900006427  1.4968881530
-0.3717190173  1.0754739646
-0.4815180780  1.1344958558
-0.5677897896  1.3917816853
-0.2192860591  0.8624891669
 0.0313344725  0.9215824404
-0.2690362576  1.4401216032
-0.4267909957  1.2417456526
-0.5562318195  1.4391115422
-0.3634012240  1.5733590389
 0.0325467882  0.4908009520
-0.2433559014  0.5839917992
-0.4208175261  1.1366571619
-0.4432836066  1.5576635679
-0.3545043846  1.0618669721
-0.5089838806  1.2311126291
 0.0540330570 -0.3448615652
-0.0364540806  1.1027423361
-0.4725110912  1.3671135432
-0.5901959868  1.3367798330
 0.0790634991  0.2352758767
 0.1637373000 -0.0030507515
-0.3456169327  1.2053938526
-0.3492640123  0.6534054907
-0.4789332100  1.2640382260
-0.5208644227  1.1949858434
-0.0811422894  0.4399639359
-0.5866749355  1.4463662737
-0.4831491381  1.4824447919
-0.0640571427  0.0888445627
 0.0361010169  0.3081373786
-0.4056928917  1.2527074330
-0.4400777919  1.0836817473
-0.3496450079  1.1721649135
-0.4340721636  1.5141757204
-0.4623811626  1.4280699691
-0.2002987017  0.5481436374
-0.4475796053  1.5350281440
-0.5213601261  1.3982352286
-0.2491153837  1.1590556035
-0.0681566636  1.2475068241
-0.0289457144  0.9446800339
-0.0895104148 -0.0589857563
-0.4342699338  0.9920672600
-0.6193656451  1.4585169850
-0.4520908481  1.3763944420
-0.4641932923  0.9798214300
-0.6444148190  1.7482655727
-0.6364344117  1.6286851711
-0.2273472979  0.4007106368
-0.5870590859  0.9951084577
-0.7707317350  1.5621024471
 0.1210752340 -0.1396619934
-0.3850951176  0.9865030154
-0.4485681013  1.3377786248
-0.3952849130  1.0664377465
-1.0209049780  2.2506224632
-0.2512820590  1.2429635918
-0.5637024772  1.7410254696
-0.4771690958  0.8842854623
 0.2434740533  0.8552161947
-0.5247901178  1.6289199773
 0.0442367540  0.1532049001
 0.0036942410  1.6221518284
-0.2982994578  0.9233476565
-0.3457035625  1.4699250567
-0.1681946935  0.2889196057
-0.2915207764  1.2471136418
-0.3558004975  0.9695090986
-0.5291953110  1.5366720513
-0.1850196409  0.7229628089
-0.3989462501  1.2529015528
-0.4711199168  1.5452699957
-0.0776643520  0.5464192668
 0.0372700809  0.7206553566
-0.4571748757  1.1865042985
-0.4723352962  1.6209996189
-0.3070762998  1.4471114973
-0.5874949548  1.4969987977
-0.4977571970  1.5580482291
-0.2026366341  0.5909532352
-0.5078399882  1.1847198152
-0.4070526939  1.5875538275
-0.4798840236  1.2089516750
-0.5369209634  1.4604618267
-0.4787362471  1.3150251993
-0.3804992234  1.0966319756
-0.1299441132  0.4479328656
-0.4236068370  1.0742677426
-0.1261636986  0.8091555317
-0.3324610601  1.2345932025
-0.4062177942  1.4445912256
 0.0277438622  1.0672568892
-0.6460307089  1.3727463506
 0.1404275081 -0.1456939582
-0.5544947087  1.2543788699
-0.3828574348  1.6625973019
-0.9879088806  2.1681585191
-0.4027719761  1.0352295564
-0.0281678091  0.0948203804
-0.2316357491  1.1121356027
-0.5560429073  1.5816083660
-0.0494871909  0.2543063323
-0.4700179441  1.7464785099
-0.4730842391  1.4457442757
-0.3803538377  1.2171416379
-0.1153464314 -0.0644927342
-0.0831535905  0.6604860158
-0.2145117241  1.1024680088
-0.3929823192  1.5212688756
-0.3763289760  0.8437309651
 0.0681330390  0.2119210843
 0.0753697391  0.2129861847
-0.3583789795  0.7768464087
-0.1366585647  0.7854722033
-0.3293909341  0.5897262563
-0.3616561275  0.8040712489
-0.5005757323  1.4534100827
-0.4409279823  1.2751500481
-0.4193343228  1.0883841861
-0.4522635237  1.1100507161
-0.3711028072  0.9750639961
-0.4316327235  1.4263811162
-0.3679390696  1.4062164679
-0.4471275730  1.0340666786
-0.4819974819  1.2650537885
-0.4384580691  1.2691391968
-0.1627894334  1.4137857677
-0.3825507802  1.0390967104
-0.2618816888  1.0167827125
-0.3796755105  1.0368284334
-0.5200952259  1.4833733061
-0.3959700782  1.0616032496
-0.4535643999  1.5055162598
-0.3457417799  1.1869845722
-0.5201139816  1.4348562097
-0.3611472283  0.9950206061
-0.4289121478  1.2350484378
 0.0234266306  1.6529228876
-0.3425797067  1.6107240252
-0.3130812269  0.8269166472
 0.0770122130 -0.1226286541
-0.4636713073  1.4438416611
-0.4767327706  1.4547534200
-0.3678227765  1.8410965614
 0.0086795045  0.5268559871
-0.1031467308  0.4572761861
-0.2206800029  1.4492777906
-0.3227298433  0.2990712600
-0.2376961649  0.7217281986
-0.0914786855  0.8511359950
-0.4715839131  1.4197079814
-0.3924262671  1.5689054150
-0.3776088893  1.2629965816
-0.4017883688  0.6937269489
-0.2034581035  0.9327273673
-0.4569436020  0.3821972104
-0.4267793217  1.1867586272
-0.2734833933  1.6899123665
 0.0142557182  0.2540644529
-1.1038250253  1.9754088294
-0.3663211912  1.3156765203
-0.3938373969  1.6244574288
-0.4319404838  1.2857372901
-0.1434201555  0.6405808065
-0.2657760078  0.7545776560
-0.2830371059  0.4183012913
-0.4919000322  1.4827307001
-0.0977000001  0.9961174761
 0.1240263966  0.1319392952
-0.4735646925  1.6462664557
-0.1873123451  0.7043221408
 0.0183652929  0.6424645202
-0.3732918694  1.4248979632
-0.5189980355  1.1598077330
-0.0022134493  0.8577545221
-0.4511991880  1.4198731751
-0.0988639640  1.3485190362
-0.2473830455  0.5323721336
-0.3727003956  1.0364691989
 0.2493192587  0.0496056126
-0.4631009683  1.2268060495
-0.2126631977  1.0048370609
-0.4225442800  1.2160866924
-0.3485062975  0.6175245349
-0.4768152566  1.7896230115
 0.2006503907  0.8740177039
-0.4460605934  1.3080732872
-0.6323899562  1.4171394097
-0.0641257187  0.2143138974
-0.5273840096  1.2432117317
-0.0633907279  0.7139103541
-0.7145342318  1.2348208798
-0.4297886169  1.1277848764
-0.4485918156  1.6377898294
-0.3422456831  1.4180525782
-0.3912745651  1.1502036288
-0.3425057203  1.0947505525
-0.2277704834  1.3500152982
-0.3276751277  0.6721902512
-0.6450045025  1.7590480610
-0.2391596343  1.0744141298
-0.2582791912  0.4696747726
-0.3611836818  1.8321255425
-0.4259779698  1.0724337260
-0.1911577315  0.9004763714
-0.5066855724  1.1560036694
-0.4380038017  1.0424179881
-0.5261466091  1.2289134060
-0.5295913045  1.6762362168
-0.2167447832  0.8123785112
-0.0682300046  1.3202709461
-0.4745958624  1.6756042225
-0.5742658119  1.4876897349
-0.2570432542  1.5002364748
-0.1893272878  0.3449814139
-0.3367208922  1.4553169938
-0.0584348499  0.5776066774
-0.3537069784  1.2899009617
-0.3227632525  1.0437158581
 0.0033810242  0.4830164201
 0.1748092415 -0.0840727883
-0.5300980414  1.2240407386
-0.5219848423  1.3321757838
-0.4509345916  1.1125044588
-0.4920727562  1.4257135093
-0.4988069885  1.3243647782
-0.3591489191  0.8125122843
-0.3087833306  0.9320676922
-0.4608983026  1.1840665057
-0.4279551459  1.1314582601
-0.2350550454  0.6518592692
-0.4703956838  1.4729757346
-0.3680758220  1.1603184380
-0.4519799350  1.5998066819
-0.1827452031  0.6449307079
-0.2100403884  0.5181189471
-0.1841324551  0.8294324336
-0.5022959205  1.3489470659
-0.3703944482  1.2161659023
-0.2800683900  0.8115750059
-0.7283558203  1.4208794989
-0.2853826937  1.3434479838
-0.5854948541  1.6164965192
-0.1793242425  0.6041180062
-0.3886110939  1.2696996974
-0.0349447718  0.2659963705
-0.4518538610  1.2501759481
-0.1480497849  0.9115304623
-0.0585380719  0.7073998311
-0.4734348483  1.2593310249
-0.4184453501  1.1227072543
 0.1714659264  0.8306528138
-0.5153403185  1.3061032087
-0.1710595136  0.8609366207
-0.4357321691  1.2969063980
-0.2601266484  1.2857147966
-0.3514678375  0.2314695904
-0.4427707878  1.1199483600
-0.0667352464  0.4499409888
 0.0475863751  0.3743816981
-0.0330532962  0.6765107103
-0.1662569764  0.5186455243
-0.5489113726  1.1897709563
-0.5332637106  1.4607174754
 0.0742855562  0.0934216852
-0.4528456897  0.2702128549
-0.2420795458  1.4407202173
-0.3414650623  1.2620712126
-0.4663792993  1.7148660086
-0.3188439070  0.6809697185
-0.5131979926  1.2683673254
-0.3178227334  1.5385611672
 0.0395997592  0.4906606534
-0.4222296276  0.9124346334
-0.6543205928  1.3558919131
-0.3589444342  0.8214480190
-0.4842448202  1.4252733046
-0.3921044807  1.2327674742
-0.4465284492  1.4430751438
-0.1287069590  0.8261396179
-0.3084189237  1.3811150807
-0.4764114525  1.2261873228
-0.0816508247  1.0848978585
 0.2229647081  0.3666097104
-0.9717329399  2.0421737125
-0.0818763308  0.2140486794
-0.1768788007  0.5148132950
 0.0884750512  1.1415438342
-0.1506120294  0.9135489579
-0.8604962632  1.6582117940
 0.0353164629  0.4014005408
 0.0144313949  1.0231289460
-0.0851794325 -0.0343280288
-0.2783341486  1.4024849221
-0.3343848506  1.1493422993
-0.4939634390  1.2464739602
 0.2701903088  0.0195316845
-0.4816435108  1.4889030853
-0.4809663766  1.7268494135
-0.1204054821  0.0965624384
-0.5479606805  1.4404525182
-0.6212442323  1.9529521876
-0.6712541813  1.3072820470
-0.2133133431  0.7387805585
-0.3816869540  0.9031985470
-0.3815101806  1.2427153100
-0.0310157500  0.0951693514
-0.4418463084  1.5977171194
-0.1159678531  0.8719813538
-0.4606120690  1.3761022584
-0.3719348568  1.2180889029
-0.4523565027  1.2962921510
-0.3608263579  1.0933866600
-0.4324324857  1.0535010024
-0.2675110730  1.1811859341
-0.1849428113 -0.0530567293
-0.5740837689  1.8603260259
-0.2855597616  0.8494808372
-0.4153122151  1.1129064903
-0.2370419378  0.9897611877
-0.3691619663  0.9473356759
-0.3574570067  0.8325727748
-0.4090428173  0.9128063927
-0.3413590344  1.4265437916
-0.5394982244  1.6406503516
-0.6581067128  1.5281836919
-0.2593928469  0.8510136068
-0.4108321883  1.4855936740
-0.0462725835  0.2024883171
-0.4312442755  1.0887029604
-0.5377649311  1.3988077302
-0.2676676384  0.8856438718
-0.0676675884  0.3459615418
 0.0928078830 -0.0695604052
-0.0684755141 -0.0315170514
-0.4453126097  1.1815577739
-0.3994916325  1.5300971977
-0.8338857139  1.7282888359
-0.6141387277  1.5359014542
-0.4073391045  1.0206926787
-0.0069275764  0.0111473608
 0.1885808923  0.5253040100
-0.2050876882  0.5970366650
-0.3650970179  1.1396902217
-0.4216930161  0.9238137211
-0.3356208871  1.1529301364
-0.5525695382  1.2989185430
-0.4432847558  1.0467682197
-0.4994202026  1.3561406335
-0.0214508750  0.3607826899
-0.4529333114  1.4864871531
-0.3752939650  1.7057269051
-0.5010145782  1.1819292955
 0.0320445160  0.1189257528
-0.0154518788  0.3016809493
-0.4747423002  1.0215200641
-0.4719034199  1.1703497391
-0.4535158674  1.2354274364
-0.3620011807  1.2553448815
-0.2979779216  0.8519917480
-0.4320025808  0.9276782641
-0.4058472191  1.4597391817
-0.4899072299  1.2682268377
-0.7041890105  1.5038042971
-0.1659264354  0.6109793799
-0.4094325273  1.3594180557
-0.1902387098  0.8441042307
-0.2374118200  1.5608746323
-0.2209540702  0.7801011915
-0.2948290716  1.0032881588
-0.3607256511  0.9234512696
-0.6894010763  1.1102866084
-0.4501044275  1.4456820269
-0.4322621273  1.6485551557
-0.6062845789  1.2217010644
-0.5046219031  1.4194104741
-0.5339386022  1.4178866904
-0.1865519375  0.7335182514
-0.3236283551  1.6415038557
 0.1157024589 -0.3071530807
-0.3968198701  0.9997827985
-0.0546575614  0.6494322232
-0.4214259748  1.3356985515
-0.3521956722  1.8040644300
 0.0809314125  0.1225435241
 0.3460139134  0.2312146480
-0.2967887243  1.0146885119
-0.4839410064  1.4247183373
-0.2600471629  0.7461669644
-0.5293910734  1.2713768719
-0.4404196721  1.4327609077
-0.8274752357  1.3858564124
-0.1798702993  0.7339191510
-0.3162561578  1.1610983565
-0.3408842442  1.2888749458
-0.2560980540  1.0305592453
-0.3188202472  0.9980848879
-0.2248130346  1.1525023805
-0.2412725418  0.7095243559
-0.3961997705  1.2051772874
-0.2930396670  1.2211272217
-0.1662321871  1.3563127412
-0.2200834252  0.7376696274
-0.2309168983  0.3667963833
-0.4161174644  1.6969414619
-0.4528301903  1.6177863947
-0.0252921358  0.7575478535
-0.1210226301  1.1644123441
-0.7192207054  1.5966190847
-0.4516192071  1.1586941182
-0.3988428769  1.2463754640
-0.2601654640  0.7204900685
-0.4021522691  1.4252080511
-0.3889838896  1.2590680118
-0.2605199423  0.3699576073
-0.4845580007  1.1396587362
-0.5232022692  1.3296012484
-0.4605792972  1.4792152882
-0.4566294874  1.3985822893
-0.4333958870  1.0176592743
-0.4402562930  0.9210098015
-0.3661598463  0.9245893857
-0.4957647672  1.4999343951
-0.1806657960  0.7738595524
-0.4287499011  1.0629578341
 0.2309956039 -0.0726296370
-0.1391671165  0.1844074854
-0.4251730132  1.5539315485
-0.2260353306  1.1920375027
-0.5543548009  1.4233605781
-0.3677660606  1.3911469064
-0.4326281172  1.5338736953
-0.3450115888  0.9895832893
 0.1635829428  0.3664229572
-0.4615412001  1.0682972050
 0.1330255790  0.0449315461
-0.0547813653 -0.0861861476
-0.1642640521  0.9223620968
-0.6318718492  1.4829735741
-0.5059375100  1.2056103099
-0.3852519796  1.5404170758
-0.1766344803  0.7196626830
-0.4493093397  1.2590440936
-0.2429428037  1.2051231292
-0.1927946187  1.2403495267
-0.3491078541  1.0219744551
-0.3568714691  1.2917461408
-0.4240430964  1.6724857776
-0.2745936753  0.5259513412
-0.8227982079  1.7992991861
-0.7137836709  1.9476444457
-0.7435414801  1.5712894712
-0.7903835436  2.2719600343
-0.6686518316  1.3636495795
-0.3026993820  0.8094923769
-0.4257412072  1.1393122456
-0.5294330148  1.5749914440
-0.4068775881  1.3048350692
-0.4636580090  1.5026728775
-0.4837915052  1.2524160905
-0.4553822139  1.1224452563
-0.1992694308  0.9891382242
-0.2995413633  0.6735737964
-0.4749410865  1.2145259553
-0.2970037237  0.6389881593
-0.4425163032  1.3394116871
-0.0736491548  0.6072405038
-0.2035545202  1.5094713521
-0.4290339743  1.5132575640
-0.2356850241  0.8391007827
-0.8241149725  1.9008039348
-0.3527205683  0.8805277782
-0.4803304150  1.1075491297
-0.6174548630  1.1692628641
-0.7601673014  1.6684231936
-0.1596714231  0.4729026518
-0.2734693425  1.0206512680
-0.3875485589  1.0992661720
-0.3614480675  1.0612639423
-0.2772154416  0.6325585145
-0.4782939206  1.2189291851
-0.7695452496  1.3812956230
-0.2706115790  0.9454685851
-0.4903652360  1.4548143821
-0.3362276244  1.3402060800
-0.0713973202  0.4161410312
-0.4871527212  1.3091189320
-0.0929179630  0.1997551773
-0.6975065247  1.5304430399
-0.1525545880  0.5094713521
-0.4980825253  1.8673967693
-0.4332294126  1.0780215805
-0.5296573428  1.5226007078
-0.3597590739  1.0930362529
-0.3642782890  1.3988424030
-0.3052544105  1.5941493658
-0.0024940955  0.3230457355
-0.5130024447  1.3445887426
-0.1129141723  0.5195655009
-0.4656359722  1.3301092546
-0.3103742226  0.8940390008
-0.2588693192  1.3183138172
 0.0308064734  0.1126050015
-0.4172353035  1.1552449172
-0.4713470025  1.2365876408
-0.6138613196  1.4119225965
-0.0876046822  0.1267805770
-0.4177503852  1.2116277232
-0.4988027365  1.1532659351
-0.1734377328  0.5238764756
-0.3926609128  0.7382254481
-0.4398834462  1.4988341488
-0.3075523555  0.9524533964
-0.4373247474  0.8109042807
-0.4903081881  1.4899444244
-0.4993984449  1.0611885047
-0.8114693810  1.4547686613
-0.4102791819  1.0855403060
-0.4971889756  1.2730475943
-0.6138985630  1.1754828208
-0.2930617343  1.4441541369
-0.4571752666  0.8404824872
-0.8835866428  1.5647015637
-0.2226093226  1.5096594340
-0.4219475792  1.4892973992
-0.7671120256  1.9927611166
-0.2280679983  1.1833552703
-0.4276752807  1.6857238292
-0.3446876370  1.5923988461
-0.2478890925  0.9014038268
 0.0724009535  0.6938148539
-0.4695836500  1.2802368096
-0.4826394042  1.2886515778
-0.2137355820  0.5073160401
 0.0046108695  0.6415732532
-0.3674521491  0.9721565359
-0.3976495463  1.5792461105
 0.2694126624  0.4924810101
-0.2480059945  0.7622282843
 0.1797853481  0.0124153748
-0.4540038098  1.1094097905
-0.4384294818  1.2288877680
-0.6722600162  1.5835501495
-0.3891083535  1.9591082017
-0.4094729318  1.0853619437
-0.3879479785  1.2390240466
 0.1178731613 -0.0030507515
-0.4836659070  1.3043612542
-0.4552709329  1.7613037494
-0.4046087053  0.8811563211
-0.3964321584  1.5052585384
-0.4188924230  1.7948991421
-0.4665324639  1.5124709312
-0.2467864683  0.8532113345
 0.0778603329  0.7350397050
-0.6601590241  1.3329431601
-0.6509404029  1.7594260831
-0.1758976477  0.3712526291
-0.2940065587  1.5814034618
-0.5703941322  1.4617235693
-0.4562682291  1.4560318319
-0.0812631243  0.5797835966
 0.2106364081  0.2499317566
-0.4692690624  1.2721434176
-0.3818963133  1.6671633267
-0.2455343233  0.6486526951
-0.3580950248  0.8455321175
-0.5892952994  1.3144992280
-0.0384544099  1.0439906659
-0.4651213320  1.5773883841
-0.3640236682  1.4490462039
-0.3290085333  1.2985911113
-0.4201129233  0.9105176855
-0.1453109245  0.3144992280
-0.1267335221  1.2346185059
 0.0564051600  0.1869563355
-0.4835486780  1.3085217290
 0.3043565688  0.3500540936
-0.4090194650  1.2873761816
-0.6142239181  1.3067680383
-0.2344845454  0.9886035433
-0.2455821291  1.2631624650
-0.4388488965  1.2576785749
-0.1083473552  0.5570257224
-0.4264283074  1.1445742076
-0.4596861550  1.1084635412
 0.2506631374 -0.0008694587
-0.5855336460  1.5394524915
-0.1726317069  1.2305510963
-0.0499739750 -0.2380721616
-0.5319081637  1.1626241403
 0.0770207466  0.5488805626
-0.1779532225  0.3594560201
 0.2383261169  0.1795517912
-0.2877444881  1.2707952534
-0.2561915189  0.6757783417
-0.3907148237  1.1146109842
-0.3956635477  0.8478193473
-0.3740964469  1.6889801275
-0.4284113174  1.2239370203
-0.2738292711  1.1779403070
-0.3459398315  0.7246853882
-0.3311321703  1.0817432499
-0.2970577985  0.7076553235
-0.1013863905  0.4154741681
-0.1996377211  1.0933866600
-0.2916120954  0.9276782641
-0.4675664116  1.4125445421
-0.3083778064  0.9488529062
-0.4495597221  1.3063177811
-0.3774383088  2.0967605900
-0.1806837050  1.0191578477
-0.6738082733  1.6475296664
-0.8321373180  1.8681328568
-0.0241700494  0.6225248624
-0.1948912917  0.6010817278
-0.5316428183  1.0284492427
-0.4654483161  1.3751879154
-0.4095986651  1.2083069624
-0.4429502118  1.2157961326
-0.3676997847  1.6496560789
 0.0104886883  0.6693168806
-0.2901148404  1.8453647390
-0.4209175467  1.8922783038
-0.3722668257  1.3621241848
-0.3753241756  1.0752914189
-0.4480932490  1.4876897349
-0.4341584828  1.2784563504
-0.4217114172  0.7294887692
-0.4179865118  0.9827685773
-0.4683310777  1.8049023565
-0.2267568915  0.8830933586
-0.5096828779  1.4023817642
-0.3307541425  1.3845684469
-0.5156607354  1.5704028223
-0.2299271012  1.4568061785
-0.4218094921  1.2625934580
-0.3020334626  1.7027320252
-0.3008782018  0.4823017672
-0.5442068700  1.8235198733
 0.0568676543  0.3087777737
-0.3357237208  0.9666578842
-0.6624660036  1.7072379415
-0.0996918733  0.4265112614
-0.4510541100  1.1297221087
-0.7606681944  1.3886162210
-0.5134680845  1.3706426000
 0.0654711738  0.2926990030
