"","log.AGN.NII.AGN.H_alpha..10.","log.AGN.EW_H_alpha..10."
"105165",-0.631871849226269,1.48297357411599
"8770",-0.452837402675927,1.70580386443263
"32879",0.150360077110862,-0.159266765388193
"29634",-0.749345780349904,1.78068447063691
"101058",-0.358416356785168,0.88772979728803
"198",-0.321965038643026,0.628184508073413
"57332",-0.429328975962129,1.18791535464999
"20377",-0.624982240062214,1.77686092849543
"76526",-0.235802358437304,0.818753590497717
"38870",-0.243845430944455,1.3599682158259
"64245",-0.0326708776098662,0.27669152884504
"87304",0.00284841695820502,0.305995882770805
"24347",-0.569079654970454,1.35740117513951
"80583",-0.120179060292867,0.194514341882467
"33400",-0.180578303012746,0.515476441382376
"36240",-0.0498104128200984,-0.126679398184601
"90034",-0.61816556570729,0.793790384690819
"1971",-0.431180051390398,0.841234295506041
"51319",-0.270147467818538,0.934144811792477
"28006",0.145318823149795,0.349471799214386
"50604",-0.419137143154562,0.840419777736486
"20492",0.0897877324720857,0.154728207440156
"43024",-0.131643653670764,-0.0909791457888439
"54190",-0.393615013926276,1.24002478321872
"16678",-0.525222231285374,1.19214912501853
"56132",-0.42630332484847,1.06077336326171
"39825",-0.157516049197973,0.52283531366053
"91933",0.151372721547443,0.285332227643884
"22671",-0.529300163546506,-0.332547047110046
"57479",0.022163542899306,0.0934216851622351
"11317",-0.282511282031275,1.14786174848724
"50296",0.101120734915277,-0.0530567293021746
"63824",-0.345835362044134,0.216693599169754
"44861",-0.116853336478914,1.02734960777476
"96865",-0.3546624350408,1.72147260755004
"12951",0.152116361191616,1.00834462925269
"67063",-0.4941466974061,1.45453998496482
"79343",0.06785010383781,0.589279221235967
"30836",-0.191357538568496,0.699230502883409
"78958",-0.425069396396305,1.40288013360211
"12843",-0.0297795211951819,0.0557604646877348
"55942",-0.451351544264433,1.36127442256221
"99874",-0.592997512569336,1.41457227561795
"60662",-0.503254074917862,1.44345074988354
"104198",-0.351367326264215,0.979047326947965
"82445",-0.202183737699225,-0.17979854051436
"41782",-0.36549610087811,0.764325605625984
"38126",-0.0515205147211568,0.193124598354462
"104341",0.130331739790502,0.0358298252528282
"88880",-0.508840942861167,1.14705767102836
"61156",-0.479002692999686,1.52381147608972
"29331",-0.362162409904661,0.855155577176994
"66021",-0.133494868124799,0.564784384503987
"73919",0.192210836321951,0.0888445627270043
"62883",0.14083152386671,0.0449315461491601
"65843",-0.504290948157929,1.00164719134604
"18373",-0.39711704316521,0.953518081444993
"105065",-0.660771808634322,1.68279467768111
"102204",0.234793014191642,-0.35261702988538
"104163",0.239462364356158,0.217747073262794
"35195",-0.4951348985433,1.48835326503903
"72257",-0.431257122687726,1.51918460415182
"6942",-0.358269312968524,1.08625302381716
"49486",-0.415523612377333,1.05399986069307
"30869",0.141603112010487,0.401228167498113
"93232",-0.464535836740751,1.47761317642947
"89932",-0.327115478867259,0.821513528404773
"33478",-0.327037988163037,1.35224042018223
"33122",-0.583712945927909,1.80111545690164
"40081",-0.479039539699238,0.35237549500052
"76642",-0.348130922467783,0.925724526936063
"76868",-0.0394063566483156,0.212720154417842
"60107",-0.173676911195784,1.04684620394582
"95773",-0.290658712628597,1.27505784612097
"6118",-0.439613943695409,1.76672506992655
"78409",-0.29305707883961,0.974465635737242
"19943",-0.290705596383345,0.67449371729635
"51404",-0.258351810894564,0.906173363644049
"9114",-0.454166106095502,0.868703202278537
"67835",-0.246794219181698,0.725339815909737
"104114",-0.315126695163577,1.38365382146256
"82183",-0.489076067269311,1.28782411566678
"53014",-0.13159856613272,0.633771346082555
"61242",-0.101149200858104,0.568553712049443
"60618",-0.249731876652369,0.846522668416287
"14015",-0.40247346064515,1.39243313155555
"73163",0.773751897712982,-0.882728704344236
"90252",-0.0297164902380646,0.0888445627270043
"20638",-0.549484364284006,1.51162939149883
"70336",0.0118367188454441,0.0220157398177203
"21571",-0.177236547152213,-0.0287241512618947
"94866",-0.323620918904409,0.862131379313037
"62587",-0.450106454688475,1.58029758843657
"33911",-0.466824671098377,1.3654879848909
"19145",-0.42073004655541,1.49530839467462
"106147",-0.202317075584816,0.712986233594383
"18662",0.0366111177085661,0.265525335219074
"94279",-0.432962571482115,1.02542876140724
"6075",-0.843069549764016,1.84097757401473
"78020",-0.546220380123894,1.4233114228739
"38119",-0.315899999412949,0.927678264137991
"15768",0.238776097134237,0.44420098886416
"75969",-0.415018353253404,1.36285930295868
"96585",-0.697329205012766,1.86230434678712
"95584",0.107023392860436,0.386142108930818
"4912",-0.179266051486689,0.65243974758942
"79903",0.00112493456040829,0.536305872351034
"96978",-0.14358007898731,0.259832699063484
"40455",-0.302166419799174,0.76767522402796
"99277",-0.0920142699319697,0.512817758564873
"35368",-0.458177781765145,1.35247195129895
"6798",-0.41611932923699,1.23699046465315
"23427",0.0615569191544167,0.357363030615143
"60750",-0.334122651192766,0.832189461068513
"32016",-0.453626849196703,1.1034616220947
"28960",-0.379235998836135,0.738463439461952
"87856",-0.431693297939857,1.31848072517452
"44892",-0.666960703293804,1.30254737248749
"62572",-0.196414829960947,1.15648857605002
"71064",-0.416001071571913,1.57835264151036
"87577",-0.429978391996296,1.39684420528474
"9671",-0.438311030868611,1.78861375428756
"58757",-0.615017158213097,1.28409219064283
"46032",-0.152577071339707,0.256717745977487
"42729",-0.410306961698386,1.29276540385163
"29867",-0.464821366091596,1.60683262484889
"81082",-0.0764944867384246,0.466571072386354
"82886",-0.339415842465285,0.880012838366772
"47812",-0.348849407578947,1.20420140523815
"101487",-0.530718659517412,1.56267344897587
"53657",-0.509411292720834,1.51637669852615
"63971",0.166850128190768,-0.0172766123314547
"105533",-0.682543271470198,1.84614528730869
"24721",0.0304723705193046,0.0161973535124391
"12743",-0.339241665407661,0.460597188897601
"63145",-0.236080155786572,0.853576543619642
"61703",-0.376310723763642,0.882581453554451
"77107",-0.120941810767366,-0.381951903287907
"7717",-0.0796756052152942,0.387745659608864
"48741",-0.373344035669575,0.902818468082254
"26315",-0.462352991075506,1.56644927750278
"94843",-0.455692025837135,1.16157761104887
"60573",-0.508403826419203,1.34970481065621
"49679",-0.262974311938954,0.48826861549546
"2071",-0.46966376217236,1.4119562379304
"14581",-0.0431657480508604,0.184691430817599
"78612",0.119221094391637,-0.47755576649368
"101356",-0.756030427401739,1.48049560873941
"29632",0.234216987694943,-0.191114132640188
"84226",-0.117625036086879,0.500922239190301
"91081",-0.371361444867103,1.14310852276251
"49",-0.532969833397368,1.35322357609746
"33345",-0.210150401863817,1.34086036206488
"37210",0.00722374161358166,-0.0851281824599496
"67615",-0.380645114268716,0.854002233126989
"69588",-0.250654238340779,0.721480854770049
"93223",-0.422452432322285,1.31950163905649
"64572",0.0929261398321537,0.575303333422399
"21780",-0.154553822860309,1.11464433890228
"22174",-0.392596546935575,1.03929511808431
"11831",-0.455596879024476,1.32516660979296
"20053",-0.503678712604399,1.22217000868177
"22096",-0.288419540918733,0.712397131406715
"80075",-0.391554011971788,1.01477247407306
"82213",0.095172934296391,-0.0254883072626717
"77004",-0.497275979433704,1.41647407910022
"9113",-0.412307171132864,0.708760723690317
"3710",0.0575198399968852,0.340840549812332
"38852",-0.32059348857448,1.22970743346007
"65317",-0.409356221225254,0.463445031770428
"69135",-0.205434441013469,1.1666372942318
"61610",-0.452779432450622,1.09569228283979
"96589",-0.448518900266624,1.05161552300499
"14450",-0.505357815814549,1.34734953373146
"39046",-0.392233611566989,0.859858520480993
"95389",0.173905233685687,-0.0644927341752872
"60285",-0.141169449064847,1.2352506115844
"98709",-0.438956535862244,0.790636961931703
"70778",-0.440505698555338,1.21819402709298
"9352",-0.556547237906867,1.46698618286697
"89644",-0.373567884324686,1.02027839411193
"35101",-0.310447680470594,1.18141479625428
"81923",-0.452084656440254,1.20490642890257
"20549",-0.617780666901906,1.55474348396418
"4594",-0.136644047981385,1.11740388441634
"4081",-0.314143105921432,0.655522596253418
"106128",-0.578062749508614,1.33561834937761
"13875",-0.472129614405948,1.44889174415122
"60580",0.0941498092626836,0.56702636615906
"76794",-0.522707156531595,1.33707971180093
"16171",0.16587409742388,-0.649751981665837
"52986",-0.919360836189383,1.50612604324247
"56514",-0.340052164805018,0.676236216763311
"100432",-0.0844641906360356,0.100025730107863
"66286",-0.426837751025564,0.93028664724552
"103733",-0.222401890406802,-0.229147988357856
"66023",-0.452172397107768,1.49143173568297
"29076",-0.303035588309356,0.706034660714351
"70150",-0.578897044691188,1.42038487696041
"28813",-0.426100357188616,1.70790215672532
"16174",-0.479995261720025,1.01401622925836
"37512",-0.364007376256477,0.700530656978592
"82554",0.143441272639242,0.0457140589408676
"23629",-0.483610779503193,1.40876555062473
"69777",-0.0937817700478637,0.319522449065454
"16537",-0.286825362782269,0.854123782101167
"88458",-0.265634454271643,1.02230462293507
"33981",-0.473135034695079,1.33395080438725
"54989",-0.239930368568902,0.948901760970214
"83580",-0.543471700828611,1.13286778831908
"59556",-0.0485750334114165,0.246744709723841
"59688",-0.352202303723026,1.33021078457153
"59160",-0.544116335299168,1.22592925967826
"77101",-0.291546053909945,1.08185117151745
"38125",-0.452412559938893,1.25278023809508
"91951",-0.0536336785907192,0.312177356439779
"19132",0.196057455360954,0.0281644194244699
"104759",-0.0821196968879952,0.137986732723532
"74361",-0.516164788664733,1.35863905189346
"106002",-0.438535241617254,1.60912464770629
"1368",-0.376399270860096,0.846584502898046
"13342",-0.284667670054587,1.19189793447542
"97832",-0.504733046429106,1.46799265952115
"24408",-0.485940424948549,1.50551625978574
"13851",-0.361320355175294,-0.0376306643299789
"12564",-0.362504952151619,0.814380794469938
"91896",-0.465356257667382,0.929674317948588
"86465",-0.261571199188721,0.944926609986216
"31431",-0.582743223029525,1.3599302961121
"24809",-0.0340572567177835,0.28330122870355
"6356",-0.462051233039805,1.45816931363284
"2246",-0.384932171051554,0.790918195214578
"65533",-0.513258653121681,1.50026392620088
"75294",-0.396689274356891,1.09398170391411
"58490",-0.34523491573944,0.868703202278537
"22365",-0.706949203973411,1.38325868170818
"23698",-0.4060934729224,1.19832711772348
"17957",-0.640101632298781,1.59865921402813
"78814",-0.446106304089679,1.61154275688306
"80849",-0.0695054097070568,0.143014800254095
"75074",-0.422909835758717,1.16238515585724
"27519",0.203853837200206,0.485437481076301
"84766",-0.354196010368315,0.93601079571521
"15107",-0.317703800461759,1.63537314849043
"74377",-0.465705773534272,1.32680677406844
"28588",-0.187763653788327,0.516138576717074
"66202",-0.0981758424393836,0.404149249209695
"16460",0.115716855361826,0.209246848753374
"58073",-0.54949824617544,1.77870823764499
"40286",-0.452420317506679,1.05357778712528
"85975",-0.525979638582685,1.49576628439268
"17405",-0.613661323115855,1.40888414320084
"64371",-0.444647405858666,1.46422119753445
"101160",-0.235497580804915,0.325720858019412
"11842",-0.51611455723038,1.51208375834392
"80590",0.190833428375952,-0.607303046740334
"102443",-0.311197482308425,1.28515207852509
"1095",-0.825978198461318,2.11316426457498
"1656",0.0360032205085461,-0.159893905543242
"44",-0.250888519932161,0.940317221574218
"83004",-0.176281728652245,0.125806458139527
"51616",-0.153409901917387,0.0519239160461065
"11741",-0.15958039409386,1.37234115640235
"88112",0.234018592099061,-0.309803919971486
"53847",-0.339639817226297,0.886941705983415
"70288",0.0621937912740899,0.709863317440399
"14939",-0.393125146985547,0.970114322285097
"44675",0.254633132177438,-0.0236500209967266
"87059",-0.316892323339846,0.825555932290357
"84930",-0.0683505892928962,0.456214155357989
"15789",-0.616535152526292,1.59334145819226
"24841",-0.490345609838408,1.49622369185227
"70154",-0.243833113109548,0.925260509519435
"66819",-0.460894601845421,1.50523140090213
"17171",-0.0993113085815342,0.720490068450051
"1023",0.0374352182267874,0.0342272607705507
"44562",-0.371251222415745,1.42865304526201
"29343",-0.466671921621441,0.954772989689717
"78776",-0.264714516833102,0.937517892017347
"94472",-0.410570200358312,1.55519121651141
"19722",0.234715664327812,-0.216811308924742
"73082",-0.36360275480091,1.4231967057406
"22976",-0.340507376249527,1.28880794748348
"55335",-0.477167289750647,0.92716497429937
"86117",-0.267930188987317,1.0955528960194
"41153",-0.459777230810052,1.03834193365361
"44403",-0.386257247020871,0.886095732437747
"1622",0.373257532324873,0.0318122713303704
"23060",-0.431987609819578,1.0213133654847
"56688",-0.405498718709416,0.767230098110718
"62497",-0.449485941962129,1.21732599022711
"7348",-0.336658528568034,0.792951708250132
"8299",-0.376738777010264,0.86646456597174
"106687",-0.352595853010125,0.990649588318854
"27407",-0.00448931799072421,0.371437317404101
"32971",0.107287329670111,0.643353961976863
"88104",0.0473316058893738,0.248218561190075
"95520",-0.495071590624446,1.33092083059524
"441",0.157197522491673,0.0881360887005513
"94633",-1.26555742329789,1.62992921813873
"96246",0.0868418928265768,0.0228406108765278
"14512",-0.30140610634832,0.860038389807193
"1985",-0.310976867064921,0.0863598306747482
"97121",-0.119183222156497,0.981954444469974
"83503",0.166781992042871,-0.486782399932061
"99884",0.200980174168379,-0.91721462968355
"28168",-0.339460619658661,1.53569910385289
"90284",-0.0868646281971024,0.818819507547536
"71773",-0.615928493784678,1.83898753937128
"22730",-0.478228284898918,1.29236684663623
"86604",-0.111593185919284,0.231469590430681
"50075",-0.43902696419551,1.36015776474734
"13846",0.0837333828602249,-0.429457060118102
"18",-0.226735322920685,0.895090896934399
"54376",-0.36676722778386,0.843730965112092
"95608",-0.234782913315717,1.01607181673402
"91105",-0.435659028201924,0.951920073520294
"63731",-0.27016615713673,-0.692503962086787
"68269",-0.121218151340448,0.559068334034537
"8930",-0.197193410707322,0.834738518903841
"75503",0.121308243161436,1.42235999360007
"45717",-0.686594749941542,1.68886456805479
"20870",-0.387210809189272,1.01207759953102
"77251",0.0931896058642254,-0.0665127121512946
"76769",-0.343692268897864,0.948217293559971
"78201",-0.317942954538821,1.27167900597442
"78094",-0.435176326377277,0.869700973673878
"43735",-0.124651371758337,0.319106059309776
"46405",-0.454240550103615,0.998172121939441
"58586",0.0847198906260685,0.0461047872460387
"71500",-0.476534290875884,1.24941850723599
"100962",-0.196696521562628,0.662946614332625
"84478",-0.403255641477082,1.29506104457762
"27005",0.0290451215053591,0.145507171409663
"27808",-0.408445707308262,1.09138554207837
"58564",-0.413107929210872,1.07685881012859
"53946",-0.371590259655825,0.255754786643044
"6788",-0.335543193426221,0.723783936965329
"100083",-0.452683074460805,1.23210629261466
"65232",0.284050943786664,-0.0777937225609836
"29356",-0.439544476652231,1.72572383280382
"100024",-0.467142347504846,1.46286199576974
"47323",-0.195137223172435,0.707058940627596
"59435",-0.469564579113931,1.41823498175676
"93567",-0.333136448920445,0.831421817065022
"47986",-0.293241731490943,1.08343094816051
"70024",-0.0421784976531386,0.133219456732494
"51731",0.10515153233792,0.205475036740891
"5522",-0.46453001054759,1.53325079560582
"63324",-0.410487885138767,0.94875518016827
"74230",-0.443409558173826,1.5478362158308
"77404",-0.384635338707177,1.41082782784538
"15812",-0.184235379120656,0.660391098402467
"47109",-0.497964185961287,1.28970041012871
"11296",0.146260532707567,-0.0123337350737254
"69077",-0.449011978195056,1.5219353022483
"99769",-0.356358695721671,1.11938787362234
"83478",-0.0157643563442659,0.0253058652647703
"7782",-0.690036159924722,1.63412445155219
"56916",-0.292286210021101,1.71527612704488
"95135",-0.299928461538091,0.702085721435825
"49587",0.00178078362670294,0.614897216033135
"68020",-0.481373803964884,1.27902780562272
"51575",-0.369397114222724,0.685114469046539
"53893",-0.442649798525873,1.75820767389925
"56369",-0.307994294573817,1.40991622438455
"7354",-0.067667588377885,0.345961541813141
"97701",-0.396789201762582,1.12820534396267
"31516",-0.388403054502105,0.822952240547482
"94198",-0.264863486428626,1.13052674538416
"17516",-0.470925468147469,1.15591268908591
"22668",-0.401742247335671,1.5233171613442
"81601",-0.665352534050668,1.69870934944259
"93703",-0.477274479057525,1.08909225584272
"43506",-0.497740716688178,1.31143596828916
"89324",-0.49613564010457,-0.42712839779952
"67662",-0.353526664824255,1.86361427506218
"86359",-0.342659252274562,0.752355804153501
"46709",-0.320467077519406,1.03754601208583
"77957",0.207263885698222,-0.133122185662501
"95934",-0.690028196053705,1.42717764400156
"104318",-0.515412449192564,1.36528202057218
"52920",-0.527794065205573,1.35688594116597
"12816",-0.250642508413391,0.841922311679451
"2325",-0.188256962729142,0.672836454171397
"66589",-0.111581080202692,1.57327783746406
"87512",-0.838126992663212,1.8243146165676
"78655",-0.393458581218919,0.902981399797503
"20525",-0.656009384137815,1.41560762266415
"62519",-0.497716922975339,1.39523900108155
"32060",-0.386668991595403,1.36078268987328
"24770",-0.520820573975498,1.46238302196896
"75067",0.177974601707634,0.0923696996291207
"48666",-0.368277807235094,1.06471998444091
"92111",-0.452282210624029,1.8629359872909
"103569",-0.253859637189727,1.02440356268297
"2067",-0.0109576533763272,0.244771761495295
"59939",0.277389658426814,-0.669586226650809
"13791",-0.415533942265134,0.782830805202592
"72311",-0.00152365195991198,0.316599302093861
"16892",-0.473582205243725,1.56513915196979
"97239",-0.320891229456263,0.966094779446171
"32242",-0.397775521971295,0.80468451490694
"10862",-0.0946878679289313,0.772615049849171
"71447",-0.525377847808854,1.11902482011478
"87878",0.0068754199207641,-0.54515513999149
"52423",-0.390949608399066,1.44177366280518
"37246",-0.0899743325008704,-0.212539525481585
"29772",-0.136698750607762,0.78632543439007
"46205",-0.108809397799262,0.768712080377664
"87365",-0.388293748517151,1.34275814241929
"30947",-0.428676808174792,1.36327343669046
"69843",-0.525035016079106,1.48678457139904
"89825",-0.313303663855483,0.947482736556919
"69789",-0.331604490891158,1.35502985635705
"5381",-0.816553463077914,1.72853233369727
"83818",-0.611852058905311,1.78032451431065
"60520",-0.425149630472359,2.17187265613968
"36239",-0.581472738070501,1.457518571714
"32166",-0.429841224575384,0.175221800343052
"3831",-0.170087548037103,0.80624782719579
"21547",-0.670227671631936,1.69162070843054
"27828",-0.488873677898039,1.12538366046771
"100253",-0.49193286701172,1.33162971762993
"17051",-0.536617048092551,1.17321541471489
"69262",-0.124311382572807,0.493039588317651
"81223",0.0406637874874586,-0.0362121726544447
"76016",-0.457009518265978,1.20308730647245
"7585",-0.342134054278713,1.03650912853273
"89625",-0.516579622662861,1.18463465658627
"57486",-0.573977590333844,1.44557306993677
"4296",-0.52860124341339,1.74067053463103
"41480",-0.292381060696136,0.872039667973286
"14868",-0.174212508412512,0.704064679408567
"18122",0.226892643499504,-0.0835460514500749
"99839",-0.57149384695991,1.45612300319438
"104561",0.0277865240993585,-0.104025267640935
"53903",-0.121797021481396,0.257678574869184
"6015",-0.206723120360223,0.728678366850914
"59288",-0.762271214811344,1.64871120829888
"69087",-0.238198762300526,0.941113727037101
"44141",-0.425524821881484,1.03181227133037
"42152",-0.46316762629748,1.1698507018615
"14029",-0.607723622573112,1.40310335504677
"33821",-0.264174160217533,1.70094588558028
"41671",-0.606842264439986,1.79680321406826
"99117",-0.30473648662233,0.487421211359474
"17208",-0.444617416322389,0.776991584856405
"75349",-0.283248372359049,1.53906354674775
"3299",-0.352724017130848,1.53064785352749
"99028",-0.515704340934337,1.40358375036669
"46428",-0.213366191798155,0.44420098886416
"4324",-0.392693654415515,1.45625972426647
"565",-0.49695907188382,1.11790073206452
"101721",-0.178448330486497,0.798926738577201
"44922",0.289685063659405,0.224533062606086
"660",-0.41483682746404,0.899601659146122
"89351",0.153048772078604,0.143014800254095
"55128",-0.263317822420951,1.53473664995036
"68912",0.246052917177791,0.472756449317212
"9405",-0.712022794916233,1.7547686638685
"11936",-0.467640213090718,1.49781393340169
"73844",-0.418881543882164,1.38165648258579
"34816",-0.0767312348235066,-0.0338582672609674
"30003",0.0221339169692897,0.0877814178095424
"48070",-0.238352593211052,1.39794000867204
"21389",-0.474314818576324,1.04186620272129
"5207",-0.369526598443706,0.861832997657945
"6061",-0.512642290488844,1.44949382678126
"44836",0.0622172008209637,0.508529718971287
"27354",-0.357882142143824,0.415807727635543
"50335",-0.704832355602247,1.74007042943519
"63325",0.432647527673657,0.0484418035504045
"19447",-0.185858347906631,0.59955559098598
"24053",-0.367634950313475,1.75196388667957
"16850",-0.423589296609965,0.964353929292194
"102258",-0.0281678091040434,0.0948203803547999
"45313",-0.491536122842446,1.44779349740938
"52311",-0.507548178371037,1.43280900503317
"92260",-0.0181283168320996,0.565257343420214
"61495",-0.453570947923968,1.00259798071991
"84435",-0.406422421016417,0.77604707118178
"39512",-0.0747481306356913,1.12991535750442
"92302",-0.502946841807342,1.5398285583779
"77901",0.0878335402159805,-0.0287241512618947
"2957",-0.308358922515253,1.11958577496178
"70645",0.0472327192426648,0.126131407261984
"88471",-0.418677560050321,1.03092339962722
"6279",-0.276690342623062,1.79535159390748
"71900",-0.434556798804182,1.05311687492293
"94799",-0.281515589286924,0.781683584507351
"105354",-0.598640566755794,1.03510940294458
"15108",-0.292948933488991,0.660106221723244
"83806",0.143072419702454,0.0257153839013406
"40862",-0.324021306205135,1.18201498615073
"79398",0.241836682281721,-0.00217691925427455
"99352",-0.464326882694507,0.857995495560924
"30023",0.0784862017851387,0.556543708483515
"82308",-0.343841819687905,1.12839926871781
"71130",-0.396109035639287,0.986144464710521
"88892",-0.304713058791239,0.839603729470837
"85610",-0.151855599053214,0.428134794028789
"47441",0.0728220422621206,0.35869609957381
"38372",-0.280358561224923,1.22414443217129
"88117",-0.428711561150363,1.77137432299602
"75854",-0.167153671423062,0.218535505216528
"91359",0.0490854339096026,-0.113509274827518
"40001",-0.428208305017228,1.17225255242369
"11542",-0.0244458716318887,-0.108462542327436
"10394",0.270147258954739,-0.00612308505878879
"91986",-0.386317195894554,1.69172670500973
"88245",-0.274229692426139,0.957176130404846
"93311",0.197028686104526,0.262451089730429
"35490",-0.0323873641613045,0.227115082589125
"49427",-0.477556361922927,1.53393720627446
"10908",-0.30345021754221,1.03059972196595
"50410",-0.189880982629412,0.283074974735472
"90004",-0.501848971142849,1.27383431800056
"68875",0.0799894448803514,0.861474668857169
"17907",-0.505269783343392,1.62984775037158
"33183",-0.0279082422429925,-0.20342566678957
"6952",-0.170780059710863,-0.774690718274137
"27821",-0.286460181427703,0.51215053692203
"95869",-0.404231889205613,0.696094159995223
"81664",-0.459527206174174,1.56534005830131
"94428",-0.499137212769702,1.31304423308202
"74850",0.217167276296177,-0.127261172527331
"53110",0.183947575091708,0.0178677189635057
"48650",-0.312794595234032,1.06167861524534
"5869",-0.668082881825033,1.45995007743384
"85436",-0.411573987069033,1.11935488129643
"13888",-0.44477755268345,1.38667728396084
"22282",-0.372236678365317,1.15694268485223
"97683",0.151498147110101,-0.0199966284162537
"84285",-0.417943073931435,1.14188854970586
"34883",-0.503577290061244,1.78105850900342
"103165",-0.461398588204478,1.28697264545737
"24483",-0.302979517949529,1.27487338337037
"54146",-0.471733234374898,1.6451765581788
"62402",-0.371988647053671,1.08307241228454
"102990",-0.395805942333175,0.969695411118473
"47881",-0.348783942691464,0.799616204481499
"87602",0.0246315942655412,0.566083784167996
"80202",-0.26379547374511,0.579897869603104
"95050",0.0547872275696829,0.0161973535124391
"92930",0.0902638887025131,0.142702245737616
"65831",-0.4037582929487,1.44501228788796
"68197",-0.278540694102301,0.901458321396112
"73808",-0.130235338271992,0.868703202278537
"1019",-0.330485780894043,1.70823388377601
"57962",-0.207208633074784,0.343211590179747
"102509",-0.0643086055131356,0.288696260590256
"71726",-0.36680859919298,1.0099180846659
"62599",-0.576894700822296,1.49122157623928
"17792",-0.506471503986389,1.36947561401833
"63533",-0.373582459206104,2.04309887028051
"101770",-0.0430966438064027,0.7555699806288
"98976",0.221885904926084,-0.0486624812040823
"92754",-0.470651412691321,1.37494987052495
"42019",-0.259376185237633,0.346352974450639
"84142",-0.0863794648445832,0.365862215402555
"55544",0.199908576582401,0.132899769944483
"81445",-0.334538676371743,0.263399331334002
"50464",-0.331238753462981,1.150572247669
"23836",-0.518421018618356,1.03498921628768
"97451",-0.0368494971591119,0.290034611362518
"100018",-0.239290476560937,0.987353388735794
"94453",0.185172251534912,0.385606273598312
"64958",-0.492062777206639,1.54619706448606
"59272",-0.44513052518967,0.808210972924222
"56080",-0.317644565981595,1.15760785336167
"99863",-0.453336853415426,1.49415459401844
"49556",-0.382250033711889,1.353570041598
"3750",0.000947471092967099,0.675869955318957
"97952",-0.15435201253669,0.391993072259713
"92341",-0.373551365916734,1.46335538485466
"65472",-0.56496251578949,1.8849708581988
"26199",-0.370257453398619,1.29719128903199
"11917",-0.512985163149586,0.970579305714851
"105473",-0.401699828561415,1.42514278786077
"1354",-0.469916659537117,0.911530462307163
"6390",-0.432742828279585,1.125838963995
"46264",-0.152079133648946,0.61363043492524
"24858",-0.215871954698029,0.68761812957177
"64190",-0.426226654434191,1.54419211076503
"43016",0.116314635625328,-0.170053304058364
"77846",-0.499394059547781,1.82462040049319
"102308",-0.407997589859957,1.08174324992272
"32782",-0.689618169298533,-0.146910470148134
"26641",0.250330102650251,-0.20342566678957
"92696",-0.349535294492376,1.25753458598068
"102633",-0.57287581629777,1.19156278759173
"53390",-0.528296364672349,1.39880773020326
"49637",-0.635008402604624,1.29811043113571
"13577",-0.275116710119764,1.44577539674309
"102752",0.199647959652195,0.0346284566253203
"28173",0.0509552748005242,0.123198075031999
"96415",0.224999418330423,0.258637282724076
"74686",-0.389035398966902,1.16917461975374
"25975",0.146623424582289,0.107209969647868
"104030",-0.383493230110988,0.893262285887991
"70759",-0.410924866108405,0.949633923799262
"29082",-0.371747333827827,1.40430334845778
"88971",-0.476436192253481,1.2436580266387
"84918",-0.463463352374365,1.3679891935311
"71636",-0.116747664433743,1.14332712999205
"87392",-0.339344835991452,0.890141460064577
"73102",-0.409459664734032,1.09548318582954
"98863",-0.546092033447168,1.30369272719512
"12226",-0.607703235816421,1.63220413305083
"28030",-0.403780465258466,1.08653778375321
"8458",-0.424197386938023,0.850155922422092
"75630",-0.473654045835736,1.18132898708973
"48041",-0.93016850393121,2.10405670073799
"33706",-0.322157043495307,0.415974411376566
"61796",0.225374203356547,0.148294097434746
"39450",-0.21937245592994,0.781324455666988
"26310",-0.491849800130342,1.65986868166268
"68851",-0.470680611827075,0.970625776688295
"43760",-0.507011453463815,1.7581015635541
"13935",0.120110545171377,0.215637563435062
"37212",-0.632823665654644,1.14693383456276
"79438",-0.243006355103586,1.66301266887822
"74243",-0.226154535708313,0.543571423962365
"51880",-0.397008766251655,0.92531209149965
"83553",0.0396962107857483,0.300160536951352
"4752",0.0342098630935873,0.66838591669
"73369",-0.0423594999806964,-0.531652669587843
"98829",-0.401773405248939,0.985246790802862
"19226",-0.291711444614964,0.748885440009517
"5262",-0.139449239230595,0.859678576628448
"29996",-0.301294118677618,0.923503066942104
"70259",-0.350295415796486,1.26925602741777
"76314",-0.515331533992921,1.48181513063742
"26557",-0.219397894942636,0.708930535806616
"17456",-0.224537771922955,0.766933093837284
"29988",-0.143030931144669,-0.286509456906058
"105364",-0.270337018012481,0.469380135849925
"22596",0.173126573417023,-0.334419008982047
"69957",-0.228674660593088,0.686457510469112
"39715",-0.331109522270635,0.994009033123613
"6360",0.244288800981987,0.0366288953621611
"65473",-0.781415618920446,2.03900938235478
"60543",-0.445812012255062,1.0509208369354
"95297",-0.796276180956707,1.66651798055488
"42218",-0.406679880880754,1.10971350479295
"81943",-0.448253116822452,1.29602863610672
"79797",-0.430283791928424,1.16268386587789
"94830",-0.45039880736269,1.14151248287742
"28115",-0.454234671030765,1.15944687338747
"48982",-0.296718944625594,0.961231197044663
"8599",0.0900692930990816,-0.0273344077338891
"79445",-0.289733438229334,0.910410939914688
"65998",-0.0347953562291323,0.121231455149621
"14844",-0.294581790705342,0.405175546217989
"24420",-0.212415682650558,0.630427875025024
"41416",-0.449714646274599,1.0321350468799
"86371",-0.31345379763959,0.996949248495381
"20138",-0.448076747040561,1.30239587315257
"100877",-0.405106558857534,0.945813126587338
"24555",-0.125788176137184,1.06397100696476
